nohup: ignoring input
MCP FastMCP unavailable; running in fallback dispatcher mode. Error: cannot import name 'tool' from 'mcp.server.fastmcp' (/home/ubuntu/miniconda3/envs/agentic_primehire_env/lib/python3.11/site-packages/mcp/server/fastmcp/__init__.py)
[0;93m2025-12-17 17:30:26.244688777 [W:onnxruntime:Default, device_discovery.cc:164 DiscoverDevicesForPlatform] GPU device discovery failed: device_discovery.cc:89 ReadFileContents Failed to open file: "/sys/class/drm/card0/device/vendor"[m
/home/ubuntu/miniconda3/envs/agentic_primehire_env/lib/python3.11/site-packages/onnxruntime/capi/onnxruntime_inference_collection.py:123: UserWarning: Specified provider 'CUDAExecutionProvider' is not in available provider names.Available providers: 'AzureExecutionProvider, CPUExecutionProvider'
  warnings.warn(
INFO: Created TensorFlow Lite XNNPACK delegate for CPU.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
W0000 00:00:1765992631.632393  288673 inference_feedback_manager.cc:114] Feedback manager requires a model with a single signature inference. Disabling support for feedback tensors.
W0000 00:00:1765992631.642045  288676 inference_feedback_manager.cc:114] Feedback manager requires a model with a single signature inference. Disabling support for feedback tensors.
W0000 00:00:1765992631.665520  288678 inference_feedback_manager.cc:114] Feedback manager requires a model with a single signature inference. Disabling support for feedback tensors.
INFO:     Started server process [288588]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
📂 Loaded 1 WhatsApp responses from disk.
📂 Loaded WhatsApp responses from disk: 1 entries
Applied providers: ['CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}}
find model: /home/ubuntu/.insightface/models/buffalo_l/1k3d68.onnx landmark_3d_68 ['None', 3, 192, 192] 0.0 1.0
Applied providers: ['CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}}
find model: /home/ubuntu/.insightface/models/buffalo_l/2d106det.onnx landmark_2d_106 ['None', 3, 192, 192] 0.0 1.0
Applied providers: ['CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}}
find model: /home/ubuntu/.insightface/models/buffalo_l/det_10g.onnx detection [1, 3, '?', '?'] 127.5 128.0
Applied providers: ['CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}}
find model: /home/ubuntu/.insightface/models/buffalo_l/genderage.onnx genderage ['None', 3, 96, 96] 0.0 1.0
Applied providers: ['CPUExecutionProvider'], with options: {'CPUExecutionProvider': {}}
find model: /home/ubuntu/.insightface/models/buffalo_l/w600k_r50.onnx recognition ['None', 3, 112, 112] 127.5 127.5
set det-size: (640, 640)
🆗 temp_jd_cache table ensured.
INFO:     172.31.46.192:31062 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:33362 - "GET /health HTTP/1.1" 200 OK
INFO:     34.63.172.202:0 - "GET /docs HTTP/1.1" 200 OK
INFO:     34.63.172.202:0 - "GET /docs?qcvimyco=%3Cscript%3Ealert%28%22XSS%22%29%3B%3C%2Fscript%3E&byivdcpw=UNION+SELECT+ALL+FROM+information_schema+AND+%22+or+SLEEP%285%29+or+%22&khzzapvp=..%2F..%2Fetc%2Fpasswd HTTP/1.1" 200 OK
INFO:     34.63.172.202:0 - "GET /docs HTTP/1.1" 200 OK
INFO:     172.31.46.192:42190 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:39014 - "GET /health HTTP/1.1" 200 OK
INFO:     34.63.172.202:0 - "GET /docs HTTP/1.1" 200 OK
INFO:     34.63.172.202:0 - "GET /docs?bmbjpcpv=%3Cscript%3Ealert%28%22XSS%22%29%3B%3C%2Fscript%3E HTTP/1.1" 200 OK
INFO:     34.63.172.202:0 - "GET /docs HTTP/1.1" 200 OK
INFO:     34.63.172.202:0 - "GET /docs?bkvgpgqq=UNION+SELECT+ALL+FROM+information_schema+AND+%22+or+SLEEP%285%29+or+%22 HTTP/1.1" 200 OK
INFO:     172.31.46.192:20232 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:10936 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:10160 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:47340 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:14850 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:40596 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:31076 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:35720 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:24270 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:30910 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:8428 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:57258 - "GET /health HTTP/1.1" 200 OK
INFO:     34.79.180.31:0 - "GET / HTTP/1.1" 404 Not Found
INFO:     172.31.46.192:38706 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:3506 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:19434 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:3460 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:47220 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:24946 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:39630 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:43926 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:35792 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:14360 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:43604 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:18638 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:6868 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:58082 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:44668 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:36858 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:59510 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:16086 - "GET /health HTTP/1.1" 200 OK
INFO:     152.42.161.45:0 - "GET /%2BCSCOL%2B/Java.jar HTTP/1.1" 404 Not Found
INFO:     152.42.161.45:0 - "GET /%2BCSCOE%2B/logon_forms.js HTTP/1.1" 404 Not Found
INFO:     152.42.161.45:0 - "GET /%2BCSCOL%2B/a1.jar HTTP/1.1" 404 Not Found
INFO:     152.42.161.45:0 - "GET /%2BCSCOE%2B/transfer.js HTTP/1.1" 404 Not Found
INFO:     172.31.46.192:39796 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.19.130:10056 - "GET /health HTTP/1.1" 200 OK
INFO:     172.31.46.192:46110 - "GET /health HTTP/1.1" 200 OK
